ID,Population,Colour,SVL,PC1,PC2,BodyRegion,Background,dS,dL
m79c,Hawaii,Display,120,,,tailbase,Leaf_B2,2.401119253,27.8483544
m79c,Hawaii,Display,120,,,tailbase,Leaf_T1,5.704493969,49.6896904
m79c,Hawaii,Display,120,,,tailbase,Leaf_T2,3.733508808,48.1670713
m79c,Hawaii,Display,120,,,tailbase,Stem1,2.887232971,29.7907357
m79c,Hawaii,Display,120,,,tailbase,Stem2,1.990971528,35.2154944
m79c,Hawaii,Display,120,,,topflank,Leaf_B1,9.215251735,27.1156808
m79c,Hawaii,Display,120,,,topflank,Leaf_B2,10.86977312,27.2093845
m79c,Hawaii,Display,120,,,topflank,Leaf_T1,5.461988619,49.0507205
m79c,Hawaii,Display,120,,,topflank,Leaf_T2,8.440813126,47.5281014
m79c,Hawaii,Display,120,,,topflank,Stem1,11.60019184,29.1517658
m79c,Hawaii,Display,120,,,topflank,Stem2,10.84384656,34.5765245
m80b,Hawaii,Display,110,2.325991273,-0.911415225,botflank,Leaf_B1,1.365523415,29.0437379
m80b,Hawaii,Display,110,2.325991273,-0.911415225,botflank,Leaf_B2,0.992189653,29.1374416
m80b,Hawaii,Display,110,2.325991273,-0.911415225,botflank,Leaf_T1,6.10179822,50.9787775
m80b,Hawaii,Display,110,2.325991273,-0.911415225,botflank,Leaf_T2,3.53604261,49.4561584
m80b,Hawaii,Display,110,2.325991273,-0.911415225,botflank,Stem1,1.569866002,31.0798229
m80b,Hawaii,Display,110,2.325991273,-0.911415225,botflank,Stem2,0.633995517,36.5045815
m80b,Hawaii,Display,110,2.325991273,-0.911415225,gular,Leaf_B1,2.090105717,36.1681204
m80b,Hawaii,Display,110,2.325991273,-0.911415225,gular,Leaf_B2,3.714956819,36.2618241
m80b,Hawaii,Display,110,2.325991273,-0.911415225,gular,Leaf_T1,3.885121942,58.10316
m80b,Hawaii,Display,110,2.325991273,-0.911415225,gular,Leaf_T2,3.121907203,56.5805409
m80b,Hawaii,Display,110,2.325991273,-0.911415225,gular,Stem1,4.348017714,38.2042054
m80b,Hawaii,Display,110,2.325991273,-0.911415225,gular,Stem2,3.499915144,43.628964
m80b,Hawaii,Display,110,2.325991273,-0.911415225,midflank,Leaf_B1,5.313115072,31.7221013
m80b,Hawaii,Display,110,2.325991273,-0.911415225,midflank,Leaf_B2,6.949922387,31.8158051
m80b,Hawaii,Display,110,2.325991273,-0.911415225,midflank,Leaf_T1,3.136804125,53.657141
m80b,Hawaii,Display,110,2.325991273,-0.911415225,midflank,Leaf_T2,5.057322514,52.1345219
m80b,Hawaii,Display,110,2.325991273,-0.911415225,midflank,Stem1,7.51932983,33.7581864
m80b,Hawaii,Display,110,2.325991273,-0.911415225,midflank,Stem2,6.825988746,39.182945
m80b,Hawaii,Display,110,2.325991273,-0.911415225,tailbase,Leaf_B1,3.192265531,18.7956044
m80b,Hawaii,Display,110,2.325991273,-0.911415225,tailbase,Leaf_B2,2.173736468,18.8893081
m80b,Hawaii,Display,110,2.325991273,-0.911415225,tailbase,Leaf_T1,7.776328625,40.730644
m80b,Hawaii,Display,110,2.325991273,-0.911415225,tailbase,Leaf_T2,5.109209807,39.2080249
m80b,Hawaii,Display,110,2.325991273,-0.911415225,tailbase,Stem1,2.043601098,20.8316894
m80b,Hawaii,Display,110,2.325991273,-0.911415225,tailbase,Stem2,1.839506393,26.256448
m80b,Hawaii,Display,110,2.325991273,-0.911415225,topflank,Leaf_B1,3.204982414,33.6017046
m80b,Hawaii,Display,110,2.325991273,-0.911415225,topflank,Leaf_B2,4.845682949,33.6954083
m80b,Hawaii,Display,110,2.325991273,-0.911415225,topflank,Leaf_T1,3.187680129,55.5367443
m80b,Hawaii,Display,110,2.325991273,-0.911415225,topflank,Leaf_T2,3.491290602,54.0141252
m80b,Hawaii,Display,110,2.325991273,-0.911415225,topflank,Stem1,5.611426531,35.6377896
m80b,Hawaii,Display,110,2.325991273,-0.911415225,topflank,Stem2,4.742321087,41.0625483
m81,Hawaii,Display,103,-0.209087914,-0.060062564,botflank,Leaf_B1,1.011102123,21.135869
m81,Hawaii,Display,103,-0.209087914,-0.060062564,botflank,Leaf_B2,1.70488951,21.2295727
m81,Hawaii,Display,103,-0.209087914,-0.060062564,botflank,Leaf_T1,5.413228305,43.0709086
m81,Hawaii,Display,103,-0.209087914,-0.060062564,botflank,Leaf_T2,3.171500882,41.5482895
m81,Hawaii,Display,103,-0.209087914,-0.060062564,botflank,Stem1,2.05151316,23.171954
m81,Hawaii,Display,103,-0.209087914,-0.060062564,botflank,Stem2,1.374020394,28.5967126
m81,Hawaii,Display,103,-0.209087914,-0.060062564,gular,Leaf_B1,5.070232051,33.6465152
m81,Hawaii,Display,103,-0.209087914,-0.060062564,gular,Leaf_B2,6.689059535,33.7402189
m81,Hawaii,Display,103,-0.209087914,-0.060062564,gular,Leaf_T1,1.658703983,55.5815549
m81,Hawaii,Display,103,-0.209087914,-0.060062564,gular,Leaf_T2,4.20302409,54.0589358
m81,Hawaii,Display,103,-0.209087914,-0.060062564,gular,Stem1,7.644502027,35.6826002
m81,Hawaii,Display,103,-0.209087914,-0.060062564,gular,Stem2,6.827041417,41.1073589
m81,Hawaii,Display,103,-0.209087914,-0.060062564,midflank,Leaf_B1,3.415435543,22.8224226
m81,Hawaii,Display,103,-0.209087914,-0.060062564,midflank,Leaf_B2,5.070949096,22.9161263
m81,Hawaii,Display,103,-0.209087914,-0.060062564,midflank,Leaf_T1,3.05901995,44.7574623
m81,Hawaii,Display,103,-0.209087914,-0.060062564,midflank,Leaf_T2,3.645503507,43.2348432
m81,Hawaii,Display,103,-0.209087914,-0.060062564,midflank,Stem1,5.658621972,24.8585076
m81,Hawaii,Display,103,-0.209087914,-0.060062564,midflank,Stem2,4.915449505,30.2832663
m81,Hawaii,Display,103,-0.209087914,-0.060062564,tailbase,Leaf_B1,1.919114391,14.2565935
m81,Hawaii,Display,103,-0.209087914,-0.060062564,tailbase,Leaf_B2,1.931977374,14.3502972
m81,Hawaii,Display,103,-0.209087914,-0.060062564,tailbase,Leaf_T1,6.412667462,36.1916332
m81,Hawaii,Display,103,-0.209087914,-0.060062564,tailbase,Leaf_T2,4.182404537,34.6690141
m81,Hawaii,Display,103,-0.209087914,-0.060062564,tailbase,Stem1,1.312522799,16.2926785
m81,Hawaii,Display,103,-0.209087914,-0.060062564,tailbase,Stem2,0.933933082,21.7174372
m82c,Hawaii,Display,105,-0.977689129,0.141517108,botflank,Leaf_B1,3.377047145,25.6171025
m82c,Hawaii,Display,105,-0.977689129,0.141517108,botflank,Leaf_B2,1.917703175,25.7108062
m82c,Hawaii,Display,105,-0.977689129,0.141517108,botflank,Leaf_T1,8.055621723,47.5521422
m82c,Hawaii,Display,105,-0.977689129,0.141517108,botflank,Leaf_T2,5.194400473,46.0295231
m82c,Hawaii,Display,105,-0.977689129,0.141517108,botflank,Stem1,1.244985799,27.6531875
m82c,Hawaii,Display,105,-0.977689129,0.141517108,botflank,Stem2,1.713843722,33.0779462
m82c,Hawaii,Display,105,-0.977689129,0.141517108,gular,Leaf_B1,3.855649486,35.8376393
m82c,Hawaii,Display,105,-0.977689129,0.141517108,gular,Leaf_B2,5.490547515,35.931343
m82c,Hawaii,Display,105,-0.977689129,0.141517108,gular,Leaf_T1,1.985625117,57.772679
m82c,Hawaii,Display,105,-0.977689129,0.141517108,gular,Leaf_T2,3.360038768,56.2500599
m82c,Hawaii,Display,105,-0.977689129,0.141517108,gular,Stem1,6.335583732,37.8737243
m82c,Hawaii,Display,105,-0.977689129,0.141517108,gular,Stem2,5.55826086,43.298483
m82c,Hawaii,Display,105,-0.977689129,0.141517108,midflank,Leaf_B1,1.255781895,27.7506614
m82c,Hawaii,Display,105,-0.977689129,0.141517108,midflank,Leaf_B2,2.561525353,27.8443651
m82c,Hawaii,Display,105,-0.977689129,0.141517108,midflank,Leaf_T1,5.006555297,49.685701
m82c,Hawaii,Display,105,-0.977689129,0.141517108,midflank,Leaf_T2,3.309227952,48.1630819
m82c,Hawaii,Display,105,-0.977689129,0.141517108,midflank,Stem1,2.971139129,29.7867464
m82c,Hawaii,Display,105,-0.977689129,0.141517108,midflank,Stem2,2.122575651,35.211505
m82c,Hawaii,Display,105,-0.977689129,0.141517108,tailbase,Leaf_B1,3.5908211,17.9284329
m82c,Hawaii,Display,105,-0.977689129,0.141517108,tailbase,Leaf_B2,2.555753096,18.0221366
m82c,Hawaii,Display,105,-0.977689129,0.141517108,tailbase,Leaf_T1,8.331010475,39.8634725
m82c,Hawaii,Display,105,-0.977689129,0.141517108,tailbase,Leaf_T2,5.726552012,38.3408534
m82c,Hawaii,Display,105,-0.977689129,0.141517108,tailbase,Stem1,1.269273284,19.9645179
m82c,Hawaii,Display,105,-0.977689129,0.141517108,tailbase,Stem2,1.753852399,25.3892765
m82c,Hawaii,Display,105,-0.977689129,0.141517108,topflank,Leaf_B1,2.00192958,23.466199
m82c,Hawaii,Display,105,-0.977689129,0.141517108,topflank,Leaf_B2,3.190103487,23.5599027
m82c,Hawaii,Display,105,-0.977689129,0.141517108,topflank,Leaf_T1,5.205403138,45.4012387
m82c,Hawaii,Display,105,-0.977689129,0.141517108,topflank,Leaf_T2,3.818036989,43.8786196
m82c,Hawaii,Display,105,-0.977689129,0.141517108,topflank,Stem1,3.552958192,25.502284
m82c,Hawaii,Display,105,-0.977689129,0.141517108,topflank,Stem2,2.698915258,30.9270427
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,botflank,Leaf_B1,1.241466813,23.545292
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,botflank,Leaf_B2,0.845397358,23.6389957
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,botflank,Leaf_T1,5.955727825,45.4803317
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,botflank,Leaf_T2,3.33026471,43.9577126
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,botflank,Stem1,1.736427081,25.581377
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,botflank,Stem2,0.835652868,31.0061357
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,gular,Leaf_B1,3.175244663,32.9971742
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,gular,Leaf_B2,4.826052021,33.0908779
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,gular,Leaf_T1,2.265945172,54.9322139
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,gular,Leaf_T2,2.874483828,53.4095948
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,gular,Stem1,5.735419874,35.0332592
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,gular,Stem2,4.903537891,40.4580179
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,midflank,Leaf_B1,4.851166461,21.3398919
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,midflank,Leaf_B2,6.512153412,21.4335956
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,midflank,Leaf_T1,2.289287854,43.2749316
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,midflank,Leaf_T2,4.359793957,41.7523125
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,midflank,Stem1,7.326912408,23.3759769
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,midflank,Stem2,6.518556291,28.8007356
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,tailbase,Leaf_B1,1.11019648,4.480662
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,tailbase,Leaf_B2,1.990210091,4.5743657
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,tailbase,Leaf_T1,5.271816481,26.4157016
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,tailbase,Leaf_T2,3.179266773,24.8930825
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,tailbase,Stem1,2.271564012,6.516747
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,tailbase,Stem2,1.635685282,11.9415056
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,topflank,Leaf_B1,4.11580446,14.9979854
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,topflank,Leaf_B2,5.789329258,15.0916891
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,topflank,Leaf_T1,2.971418047,36.933025
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,topflank,Leaf_T2,4.160534283,35.4104059
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,topflank,Stem1,6.458129764,17.0340704
m83b,Hawaii,Display,113,-3.769718906,-0.379920573,topflank,Stem2,5.650535451,22.458829
m84b,Hawaii,Display,97,0.460649409,-0.312250545,botflank,Leaf_B1,1.607544579,35.3631533
m84b,Hawaii,Display,97,0.460649409,-0.312250545,botflank,Leaf_B2,1.323748296,35.456857
m84b,Hawaii,Display,97,0.460649409,-0.312250545,botflank,Leaf_T1,6.316983172,57.2981929
m84b,Hawaii,Display,97,0.460649409,-0.312250545,botflank,Leaf_T2,3.852170579,55.7755738
m84b,Hawaii,Display,97,0.460649409,-0.312250545,botflank,Stem1,1.500638798,37.3992383
m84b,Hawaii,Display,97,0.460649409,-0.312250545,botflank,Stem2,0.57884831,42.8239969
m84b,Hawaii,Display,97,0.460649409,-0.312250545,gular,Leaf_B1,6.929038772,36.8659846
m84b,Hawaii,Display,97,0.460649409,-0.312250545,gular,Leaf_B2,8.47764272,36.9596883
m84b,Hawaii,Display,97,0.460649409,-0.312250545,gular,Leaf_T1,3.428608242,58.8010242
m84b,Hawaii,Display,97,0.460649409,-0.312250545,gular,Leaf_T2,6.046943828,57.2784051
m84b,Hawaii,Display,97,0.460649409,-0.312250545,gular,Stem1,9.203925597,38.9020696
m84b,Hawaii,Display,97,0.460649409,-0.312250545,gular,Stem2,8.548970242,44.3268282
m84b,Hawaii,Display,97,0.460649409,-0.312250545,midflank,Leaf_B1,4.372671431,33.1544973
m84b,Hawaii,Display,97,0.460649409,-0.312250545,midflank,Leaf_B2,6.026831426,33.248201
m84b,Hawaii,Display,97,0.460649409,-0.312250545,midflank,Leaf_T1,2.54904391,55.089537
m84b,Hawaii,Display,97,0.460649409,-0.312250545,midflank,Leaf_T2,4.115166116,53.5669179
m84b,Hawaii,Display,97,0.460649409,-0.312250545,midflank,Stem1,6.711568715,35.1905823
m84b,Hawaii,Display,97,0.460649409,-0.312250545,midflank,Stem2,5.964992787,40.615341
m84b,Hawaii,Display,97,0.460649409,-0.312250545,tailbase,Leaf_B1,1.871547648,22.1508522
m84b,Hawaii,Display,97,0.460649409,-0.312250545,tailbase,Leaf_B2,1.954848944,22.2445559
m84b,Hawaii,Display,97,0.460649409,-0.312250545,tailbase,Leaf_T1,6.417629812,44.0858918
m84b,Hawaii,Display,97,0.460649409,-0.312250545,tailbase,Leaf_T2,4.202113308,42.5632727
m84b,Hawaii,Display,97,0.460649409,-0.312250545,tailbase,Stem1,1.758918596,24.1869372
m84b,Hawaii,Display,97,0.460649409,-0.312250545,tailbase,Stem2,1.005844918,29.6116958
m84b,Hawaii,Display,97,0.460649409,-0.312250545,topflank,Leaf_B1,1.652903972,19.539921
m84b,Hawaii,Display,97,0.460649409,-0.312250545,topflank,Leaf_B2,3.317054674,19.6336247
m84b,Hawaii,Display,97,0.460649409,-0.312250545,topflank,Leaf_T1,3.744185634,41.4749607
m84b,Hawaii,Display,97,0.460649409,-0.312250545,topflank,Leaf_T2,2.649802298,39.9523416
m84b,Hawaii,Display,97,0.460649409,-0.312250545,topflank,Stem1,4.02662238,21.576006
m84b,Hawaii,Display,97,0.460649409,-0.312250545,topflank,Stem2,3.209585951,27.0007647
m85,Hawaii,Display,105,-0.360713516,-0.003710243,botflank,Leaf_B1,0.846344775,24.3989827
m85,Hawaii,Display,105,-0.360713516,-0.003710243,botflank,Leaf_B2,2.149179919,24.4926864
m85,Hawaii,Display,105,-0.360713516,-0.003710243,botflank,Leaf_T1,4.767996161,46.3340223
m85,Hawaii,Display,105,-0.360713516,-0.003710243,botflank,Leaf_T2,2.698770586,44.8114032
m85,Hawaii,Display,105,-0.360713516,-0.003710243,botflank,Stem1,3.081239294,26.4350677
m85,Hawaii,Display,105,-0.360713516,-0.003710243,botflank,Stem2,2.137495309,31.8598263
m85,Hawaii,Display,105,-0.360713516,-0.003710243,gular,Leaf_B1,1.593580229,37.4403409
m85,Hawaii,Display,105,-0.360713516,-0.003710243,gular,Leaf_B2,2.88502239,37.5340446
m85,Hawaii,Display,105,-0.360713516,-0.003710243,gular,Leaf_T1,4.725749604,59.3753805
m85,Hawaii,Display,105,-0.360713516,-0.003710243,gular,Leaf_T2,3.144429192,57.8527614
m85,Hawaii,Display,105,-0.360713516,-0.003710243,gular,Stem1,3.63439662,39.4764259
m85,Hawaii,Display,105,-0.360713516,-0.003710243,gular,Stem2,2.702562518,44.9011845
m85,Hawaii,Display,105,-0.360713516,-0.003710243,midflank,Leaf_B1,7.450790175,21.7820844
m85,Hawaii,Display,105,-0.360713516,-0.003710243,midflank,Leaf_B2,9.100221495,21.8757881
m85,Hawaii,Display,105,-0.360713516,-0.003710243,midflank,Leaf_T1,3.856606528,43.7171241
m85,Hawaii,Display,105,-0.360713516,-0.003710243,midflank,Leaf_T2,6.713926174,42.194505
m85,Hawaii,Display,105,-0.360713516,-0.003710243,midflank,Stem1,9.8520301,23.8181694
m85,Hawaii,Display,105,-0.360713516,-0.003710243,midflank,Stem2,9.094643351,29.2429281
m85,Hawaii,Display,105,-0.360713516,-0.003710243,tailbase,Leaf_B1,1.041984108,21.0945551
m85,Hawaii,Display,105,-0.360713516,-0.003710243,tailbase,Leaf_B2,1.579590948,21.1882588
m85,Hawaii,Display,105,-0.360713516,-0.003710243,tailbase,Leaf_T1,5.603162457,43.0295947
m85,Hawaii,Display,105,-0.360713516,-0.003710243,tailbase,Leaf_T2,3.290955558,41.5069756
m85,Hawaii,Display,105,-0.360713516,-0.003710243,tailbase,Stem1,2.230698018,23.1306401
m85,Hawaii,Display,105,-0.360713516,-0.003710243,tailbase,Stem2,1.279587815,28.5553987
m85,Hawaii,Display,105,-0.360713516,-0.003710243,topflank,Leaf_B1,2.624667983,23.8319998
m85,Hawaii,Display,105,-0.360713516,-0.003710243,topflank,Leaf_B2,4.279351638,23.9257035
m85,Hawaii,Display,105,-0.360713516,-0.003710243,topflank,Leaf_T1,3.25083187,45.7670394
m85,Hawaii,Display,105,-0.360713516,-0.003710243,topflank,Leaf_T2,3.063656282,44.2444203
m85,Hawaii,Display,105,-0.360713516,-0.003710243,topflank,Stem1,5.058097188,25.8680848
m85,Hawaii,Display,105,-0.360713516,-0.003710243,topflank,Stem2,4.194025882,31.2928434
m9,Hawaii,Display,102,-0.866234267,0.164576569,botflank,Leaf_B1,1.687074388,28.7835192
m9,Hawaii,Display,102,-0.866234267,0.164576569,botflank,Leaf_B2,3.183290449,28.877223
m9,Hawaii,Display,102,-0.866234267,0.164576569,botflank,Leaf_T1,4.309493055,50.7185589
m9,Hawaii,Display,102,-0.866234267,0.164576569,botflank,Leaf_T2,3.073523139,49.1959398
m9,Hawaii,Display,102,-0.866234267,0.164576569,botflank,Stem1,3.588345782,30.8196043
m9,Hawaii,Display,102,-0.866234267,0.164576569,botflank,Stem2,2.896179707,36.2443629
m9,Hawaii,Display,102,-0.866234267,0.164576569,gular,Leaf_B1,5.372506831,26.2767246
m9,Hawaii,Display,102,-0.866234267,0.164576569,gular,Leaf_B2,6.976804675,26.3704284
m9,Hawaii,Display,102,-0.866234267,0.164576569,gular,Leaf_T1,2.253805769,48.2117643
m9,Hawaii,Display,102,-0.866234267,0.164576569,gular,Leaf_T2,4.636729449,46.6891452
m9,Hawaii,Display,102,-0.866234267,0.164576569,gular,Stem1,7.762111596,28.3128097
m9,Hawaii,Display,102,-0.866234267,0.164576569,gular,Stem2,7.039076095,33.7375683
m9,Hawaii,Display,102,-0.866234267,0.164576569,midflank,Leaf_B1,5.37713729,22.4467667
m9,Hawaii,Display,102,-0.866234267,0.164576569,midflank,Leaf_B2,7.025929638,22.5404704
m9,Hawaii,Display,102,-0.866234267,0.164576569,midflank,Leaf_T1,2.935723557,44.3818064
m9,Hawaii,Display,102,-0.866234267,0.164576569,midflank,Leaf_T2,5.020884086,42.8591873
m9,Hawaii,Display,102,-0.866234267,0.164576569,midflank,Stem1,7.660502532,24.4828517
m9,Hawaii,Display,102,-0.866234267,0.164576569,midflank,Stem2,6.938842969,29.9076104
m9,Hawaii,Display,102,-0.866234267,0.164576569,tailbase,Leaf_B1,3.3336577,9.2217481
m9,Hawaii,Display,102,-0.866234267,0.164576569,tailbase,Leaf_B2,3.456359092,9.3154518
m9,Hawaii,Display,102,-0.866234267,0.164576569,tailbase,Leaf_T1,7.26840214,31.1567877
m9,Hawaii,Display,102,-0.866234267,0.164576569,tailbase,Leaf_T2,5.449245372,29.6341686
m9,Hawaii,Display,102,-0.866234267,0.164576569,tailbase,Stem1,2.259342448,11.2578331
m9,Hawaii,Display,102,-0.866234267,0.164576569,tailbase,Stem2,2.443609453,16.6825917
m9,Hawaii,Display,102,-0.866234267,0.164576569,topflank,Leaf_B1,4.357135802,7.0954261
m9,Hawaii,Display,102,-0.866234267,0.164576569,topflank,Leaf_B2,3.091403717,7.1891298
m9,Hawaii,Display,102,-0.866234267,0.164576569,topflank,Leaf_T1,9.069114186,29.0304657
m9,Hawaii,Display,102,-0.866234267,0.164576569,topflank,Leaf_T2,6.334269432,27.5078466
m9,Hawaii,Display,102,-0.866234267,0.164576569,topflank,Stem1,1.699477482,9.1315111
m9,Hawaii,Display,102,-0.866234267,0.164576569,topflank,Stem2,2.523057438,14.5562697
m90,Hawaii,Display,114,-1.285995147,0.239027552,botflank,Leaf_B1,0.912510174,28.5495975
m90,Hawaii,Display,114,-1.285995147,0.239027552,botflank,Leaf_B2,2.478395198,28.6433012
m90,Hawaii,Display,114,-1.285995147,0.239027552,botflank,Leaf_T1,3.989428493,50.4846371
m90,Hawaii,Display,114,-1.285995147,0.239027552,botflank,Leaf_T2,2.013146916,48.962018
m90,Hawaii,Display,114,-1.285995147,0.239027552,botflank,Stem1,3.425947711,30.5856825
m90,Hawaii,Display,114,-1.285995147,0.239027552,botflank,Stem2,2.644538321,36.0104411
m90,Hawaii,Display,114,-1.285995147,0.239027552,botflank,Leaf_B1,0.912510174,28.5495975
m90,Hawaii,Display,114,-1.285995147,0.239027552,botflank,Leaf_B2,2.478395198,28.6433012
m90,Hawaii,Display,114,-1.285995147,0.239027552,botflank,Leaf_T1,3.989428493,50.4846371
m90,Hawaii,Display,114,-1.285995147,0.239027552,botflank,Leaf_T2,2.013146916,48.962018
m90,Hawaii,Display,114,-1.285995147,0.239027552,botflank,Stem1,3.425947711,30.5856825
m90,Hawaii,Display,114,-1.285995147,0.239027552,botflank,Stem2,2.644538321,36.0104411
m90,Hawaii,Display,114,-1.285995147,0.239027552,gular,Leaf_B1,3.707622944,38.4747395
m90,Hawaii,Display,114,-1.285995147,0.239027552,gular,Leaf_B2,5.15487329,38.5684433
m90,Hawaii,Display,114,-1.285995147,0.239027552,gular,Leaf_T1,2.740704593,60.4097792
m90,Hawaii,Display,114,-1.285995147,0.239027552,gular,Leaf_T2,3.28186876,58.8871601
m90,Hawaii,Display,114,-1.285995147,0.239027552,gular,Stem1,5.849659781,40.5108246
m90,Hawaii,Display,114,-1.285995147,0.239027552,gular,Stem2,5.241595796,45.9355832
m90,Hawaii,Display,114,-1.285995147,0.239027552,gular,Leaf_B1,3.707622944,38.4747395
m90,Hawaii,Display,114,-1.285995147,0.239027552,gular,Leaf_B2,5.15487329,38.5684433
m90,Hawaii,Display,114,-1.285995147,0.239027552,gular,Leaf_T1,2.740704593,60.4097792
m90,Hawaii,Display,114,-1.285995147,0.239027552,gular,Leaf_T2,3.28186876,58.8871601
m90,Hawaii,Display,114,-1.285995147,0.239027552,gular,Stem1,5.849659781,40.5108246
m90,Hawaii,Display,114,-1.285995147,0.239027552,gular,Stem2,5.241595796,45.9355832
m90,Hawaii,Display,114,-1.285995147,0.239027552,midflank,Leaf_B1,7.350924939,32.493541
m90,Hawaii,Display,114,-1.285995147,0.239027552,midflank,Leaf_B2,8.983419903,32.5872447
m90,Hawaii,Display,114,-1.285995147,0.239027552,midflank,Leaf_T1,3.784037056,54.4285807
m90,Hawaii,Display,114,-1.285995147,0.239027552,midflank,Leaf_T2,6.59984464,52.9059616
m90,Hawaii,Display,114,-1.285995147,0.239027552,midflank,Stem1,9.708011833,34.529626
m90,Hawaii,Display,114,-1.285995147,0.239027552,midflank,Stem2,8.982878003,39.9543847
m90,Hawaii,Display,114,-1.285995147,0.239027552,midflank,Leaf_B1,7.350924939,32.493541
m90,Hawaii,Display,114,-1.285995147,0.239027552,midflank,Leaf_B2,8.983419903,32.5872447
m90,Hawaii,Display,114,-1.285995147,0.239027552,midflank,Leaf_T1,3.784037056,54.4285807
m90,Hawaii,Display,114,-1.285995147,0.239027552,midflank,Leaf_T2,6.59984464,52.9059616
m90,Hawaii,Display,114,-1.285995147,0.239027552,midflank,Stem1,9.708011833,34.529626
m90,Hawaii,Display,114,-1.285995147,0.239027552,midflank,Stem2,8.982878003,39.9543847
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Leaf_B1,1.988539464,29.5114404
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Leaf_B2,2.18333865,29.6051441
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Leaf_T1,6.356715181,51.4464801
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Leaf_T2,4.206995276,49.923861
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Stem1,2.26030569,31.5475254
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Stem2,1.471045464,36.9722841
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Leaf_B1,1.988539464,29.5114404
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Leaf_B2,2.18333865,29.6051441
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Leaf_T1,6.356715181,51.4464801
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Leaf_T2,4.206995276,49.923861
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Stem1,2.26030569,31.5475254
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Stem2,1.471045464,36.9722841
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Leaf_B1,2.022917888,34.0918387
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Leaf_B2,2.24093454,34.1855424
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Leaf_T1,6.356621512,56.0268783
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Leaf_T2,4.228304121,54.5042592
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Stem1,2.325678829,36.1279237
m90,Hawaii,Display,114,-1.285995147,0.239027552,tailbase,Stem2,1.539687709,41.5526823
m90,Hawaii,Display,114,-1.285995147,0.239027552,topflank,Leaf_B1,7.612559247,31.8376766
m90,Hawaii,Display,114,-1.285995147,0.239027552,topflank,Leaf_B2,9.254096338,31.9313803
m90,Hawaii,Display,114,-1.285995147,0.239027552,topflank,Leaf_T1,4.045428553,53.7727162
m90,Hawaii,Display,114,-1.285995147,0.239027552,topflank,Leaf_T2,6.88376901,52.2500971
m90,Hawaii,Display,114,-1.285995147,0.239027552,topflank,Stem1,9.970372329,33.8737616
m90,Hawaii,Display,114,-1.285995147,0.239027552,topflank,Stem2,9.238027324,39.2985202
m90,Hawaii,Display,114,-1.285995147,0.239027552,topflank,Leaf_B1,7.612559247,31.8376766
m90,Hawaii,Display,114,-1.285995147,0.239027552,topflank,Leaf_B2,9.254096338,31.9313803
