"wavelength","29a.birdbotflank","29a.birdgular","29a.birdgularbot","29a.birdmidflank","29a.birdtailbase","29a.birdtopflank","m108.birdbotflank","m108.birdgular","m108.birdgularbot","m108.birdmidflank","m108.birdtailbase","m108.birdtopflank","m11.birdbotflank","m11.birdgular","m11.birdgularbot","m11.birdmidflank","m11.birdtailbase","m11.birdtopflank","m17b.birdbotflank","m17b.birdgular","m17b.birdgularbot","m17b.birdmidflank","m17b.birdtailbase","m18c.birdbotflank","m18c.birdgular","m18c.birdgularbot","m18c.birdmidflank","m18c.birdtailbase","m18c.birdtopflank","m22a.birdbotflank","m22a.birdgular","m22a.birdgularbot","m22a.birdmidflank","m22a.birdtailbase","m22a.birdtopflank","m23.birdbotflank","m23.birdgular","m23.birdgularbot","m23.birdmidflank","m23.birdtailbase","m23.birdtopflank","m23.birdgular2","m23.birdgularbot2","m24b.birdbotflank","m24b.birdgular","m24b.birdgularbot","m24b.birdmidflank","m24b.birdtailbase","m24b.birdtopflank","m32a.birdbotflank","m32a.birdgular","m32a.birdgularbot","m32a.birdmidflank","m32a.birdtailbase","m32a.birdtopflank","m3b.birdbotflank","m3b.birdgular","m3b.birdgularbot","m3b.birdmidflank","m3b.birdtailbase","m3b.birdtopflank","m48.birdbotflank","m48.birdgular","m48.birdgularbot","m48.birdmidflank","m48.birdtailbase","m48.birdtopflank","m55.birdbotflank","m55.birdgular","m55.birdgularbot","m55.birdmidflank","m55.birdtailbase","m55.birdtopflank","m55c.birdbotflank","m55c.birdgular","m55c.birdgularbot","m55c.birdmidflank","m55c.birdtailbase","m55c.birdtopflank","m56a.birdbotflank","m56a.birdgular","m56a.birdgularbot","m56a.birdmidflank","m56a.birdtailbase","m56a.birdtopflank","m56c.birdbotflank","m56c.birdgular","m56c.birdgularbot","m56c.birdmidflank","m56c.birdtailbase","m56c.birdtopflank","m63a.birdbotflank","m63a.birdgular","m63a.birdgularbot","m63a.birdmidflank","m63a.birdtailbase","m63a.birdtopflank","m63b.birdbotflank","m63b.birdgular","m63b.birdgularbot","m63b.birdmidflank","m63b.birdtailbase","m63b.birdtopflank","m64.birdbotflank","m64.birdgular","m64.birdgularbot","m64.birdmidflank","m64.birdtailbase","m64.birdtopflank","m64.birdgular2","m64.birdgularbot2","m72.sbirdtopflank","m74a.birdbotflank","m74a.birdgular","m74a.birdgularbot","m74a.birdmidflank","m74a.birdtailbase","m74a.birdtopflank","m7a.birdbotflank","m7a.birdgular","m7a.birdgularbot","m7a.birdmidflank","m7a.birdtailbase","m7a.birdtopflank","m7c.birdbotflank","m7c.birdgular","m7c.birdgularbot","m7c.birdmidflank","m7c.birdtailbase","m7c.birdtopflank","m8.birdbotflank","m8.birdgular","m8.birdgularbot","m8.birdmidflank","m8.birdtailbase","m8.birdtopflank"
350,3.10477777777778,6.6512962962963,2.98392592592593,4.11362962962963,4.96251851851852,3.71311111111111,6.37551851851852,7.35140740740741,3.63933333333333,2.6257037037037,2.77077777777778,2.02237037037037,5.06655555555556,4.81144444444444,2.50025925925926,4.78881481481481,5.50103703703704,3.56377777777778,3.31118518518519,4.86688888888889,4.26511111111111,5.36866666666667,3.48,4.353,8.36944444444444,6.11962962962963,4.17933333333333,3.85414814814815,1.10622222222222,6.05555555555556,11.6091851851852,4.26648148148148,4.24196296296296,5.06244444444444,3.70281481481481,3.84474074074074,4.85407407407407,3.46496296296296,3.9207037037037,3.85455555555555,0.981481481481482,6.23922222222222,5.31544444444444,4.639,9.24137037037037,5.14618518518518,3.82892592592593,4.66848148148148,3.16851851851852,3.61637037037037,4.67362962962963,2.50222222222222,4.14955555555556,6.64737037037037,5.09181481481481,6.32588888888889,4.88355555555556,2.80937037037037,3.73333333333333,6.26859259259259,4.19548148148148,3.70037037037037,5.80644444444445,0.872814814814815,3.53155555555556,3.01677777777778,1.86696296296296,2.65803703703704,4.55674074074074,2.01555555555555,3.216,5.78133333333333,1.43811111111111,4.33118518518519,5.89892592592593,2.0432962962963,2.09118518518519,4.096,1.55111111111111,2.63459259259259,4.48444444444444,0.30637037037037,2.56825925925926,0.822666666666667,1.23362962962963,1.92411111111111,6.83577777777778,7.10796296296297,2.6397037037037,5.00240740740741,2.55307407407407,4.73192592592593,5.62466666666667,3.4107037037037,2.53725925925926,4.76174074074074,0.316296296296296,3.89351851851852,6.88511111111111,2.15659259259259,3.46607407407408,4.65314814814815,2.61625925925926,3.53685185185185,8.48551851851852,3.63540740740741,2.25592592592593,3.11714814814815,1.68651851851852,4.78292592592593,3.2102962962963,3.21066666666667,1.11414814814815,1.25014814814815,2.19655555555556,1.98262962962963,1.59107407407407,0.593407407407407,7.37888888888889,10.4288888888889,5.8167037037037,3.31451851851852,4.074,2.90755555555556,6.76696296296296,6.9917037037037,2.86674074074074,3.84755555555556,6.03222222222222,2.50174074074074,5.65022222222222,4.81366666666667,1.00285185185185,5.12351851851852,6.68614814814815,4.49696296296296
355,2.85192592592593,6.57514814814815,2.97125925925926,4.37766666666667,5.00251851851852,3.5752962962963,6.23274074074074,7.04066666666667,3.65088888888889,2.3947037037037,3.05340740740741,2.16996296296296,5.19944444444444,4.55433333333333,2.23592592592593,4.36262962962963,5.39414814814815,3.53522222222222,3.71474074074074,5.10977777777778,4.55337037037037,5.51981481481481,3.64937037037037,4.2877037037037,8.44433333333333,6.02422222222222,4.13025925925926,3.72014814814815,0.930777777777778,5.97122222222222,11.5048518518519,4.2342962962963,4.15618518518518,5.08277777777778,4.01840740740741,3.68981481481481,4.47444444444444,3.01370370370371,3.55288888888889,3.90311111111111,0.610333333333333,5.733,4.78625925925926,4.46633333333333,9.23562962962963,5.17566666666667,4.14185185185185,4.77033333333333,3.39555555555555,3.61522222222222,4.64518518518519,2.76525925925926,4.06214814814815,6.87907407407407,5.10966666666667,6.3015925925926,4.54203703703704,2.62092592592593,3.523,6.44862962962963,4.45074074074074,3.47459259259259,5.66311111111111,0.747444444444444,3.71992592592593,3.05359259259259,1.88974074074074,2.86062962962963,4.76237037037037,2.2872962962963,3.81625925925926,6.147,1.71425925925926,4.123,5.751,1.88066666666667,2.00948148148148,4.23262962962963,1.79962962962963,2.82111111111111,4.80537037037037,0.26037037037037,2.79892592592593,1.07455555555556,1.27948148148148,1.63148148148148,6.55188888888889,6.55751851851852,2.49914814814815,4.96822222222222,2.28396296296296,4.67348148148148,5.64992592592592,3.37848148148148,2.64811111111111,5.00222222222222,0.0786296296296296,4.27574074074074,7.15425925925926,2.32566666666667,3.50496296296296,5.0277037037037,2.95903703703704,3.17496296296296,8.45051851851852,3.28640740740741,1.8697037037037,2.87866666666667,1.45333333333333,4.44911111111111,3.13362962962963,2.8377037037037,1.07544444444444,1.48688888888889,2.29625925925926,2.11392592592593,1.72240740740741,0.621740740740741,7.37774074074074,10.5647777777778,6.00862962962963,3.29511111111111,4.00240740740741,2.57874074074074,6.776,7.12333333333333,2.82844444444444,3.94866666666667,6.41466666666667,2.12718518518519,5.42559259259259,4.86851851851852,0.766222222222222,4.85514814814815,6.55903703703704,4.10703703703704
360,2.73689285714286,6.54542857142857,2.804,4.17221428571429,4.96682142857143,3.51267857142857,6.35378571428571,7.03146428571429,3.89067857142857,2.53675,3.14607142857143,2.229,5.36728571428571,4.58078571428571,2.10192857142857,4.39303571428571,5.37178571428571,3.47475,3.6615,4.83653571428571,4.82782142857143,5.44667857142857,3.4845,4.3745,8.33610714285714,5.91082142857143,3.90757142857143,3.76846428571429,0.916285714285714,6.19717857142857,11.5801785714286,4.28485714285714,4.18860714285714,5.32082142857143,4.13660714285714,3.62814285714286,4.52057142857143,2.777,3.47078571428571,3.7935,0.809821428571428,5.64678571428571,4.656,4.4015,9.4235357142857,4.94592857142857,4.00485714285714,4.69171428571429,3.31153571428571,3.68439285714286,4.61796428571429,2.76957142857143,3.90582142857143,7.03039285714286,5.15089285714286,5.97610714285714,4.56135714285714,2.44225,3.57485714285714,6.37839285714286,4.66971428571429,3.59560714285714,5.37782142857143,0.960035714285714,3.55967857142857,3.16839285714286,1.77610714285714,3.28589285714286,5.06167857142857,2.75778571428571,3.79864285714286,6.54578571428571,1.97396428571429,4.12771428571429,5.90235714285714,1.98585714285714,2.09232142857143,4.09175,1.88485714285714,3.13978571428571,5.07635714285714,0.284285714285714,3.26282142857143,1.44975,1.44403571428571,1.511,6.36725,6.28375,2.61339285714286,4.86339285714286,2.24325,4.63507142857143,5.88835714285714,3.56132142857143,2.91832142857143,5.394,0.165285714285714,4.45428571428571,7.2775,2.37082142857143,3.53328571428571,5.21164285714286,3.12703571428571,3.13521428571429,8.42035714285714,3.56753571428571,1.94867857142857,3.05167857142857,1.47925,4.53642857142857,3.11692857142857,2.48482142857143,1.24875,1.87096428571429,2.74132142857143,2.57664285714286,1.97375,0.760785714285714,7.57582142857143,10.7490714285714,5.904,3.16746428571429,4.11535714285714,2.37957142857143,6.56771428571428,7.16578571428571,2.89557142857143,3.96842857142857,6.28689285714286,2.01346428571429,5.07325,4.72146428571429,0.585928571428571,4.85767857142857,6.55703571428571,4.22435714285714
365,3.00411111111111,6.34722222222222,2.81503703703704,4.08307407407407,5.02522222222222,3.54855555555555,6.51248148148148,6.9972962962963,3.95707407407407,2.59622222222222,2.93111111111111,2.04418518518519,4.92748148148148,4.30444444444444,1.86144444444444,4.23055555555556,5.34433333333333,3.31933333333333,3.50007407407407,4.76159259259259,5.0787037037037,5.4457037037037,3.543,4.31551851851852,8.1687037037037,5.69203703703704,3.67251851851852,3.8172962962963,0.964962962962963,6.03162962962963,11.480037037037,4.21807407407407,4.10944444444444,5.23277777777778,3.89722222222222,3.68111111111111,4.75974074074074,2.87455555555556,3.57766666666667,3.99503703703704,0.81225925925926,5.82066666666667,4.59585185185185,4.61314814814815,9.56574074074074,5.00018518518518,3.90144444444444,4.76544444444445,3.237,3.50885185185185,4.64903703703704,2.6202962962963,3.76333333333333,6.97814814814815,5.22240740740741,5.87985185185185,4.71122222222222,2.52492592592593,3.78755555555556,6.49581481481481,4.9447037037037,3.71681481481481,5.29259259259259,1.04711111111111,3.263,2.99207407407407,1.58103703703704,3.44085185185185,5.13859259259259,2.94018518518519,3.82377777777778,6.54781481481481,1.96548148148148,4.01244444444444,6.03459259259259,2.07318518518519,2.27288888888889,3.94966666666667,2.00937037037037,3.31896296296296,5.22551851851852,0.366888888888889,3.44577777777778,1.65807407407407,1.73003703703704,1.39611111111111,6.55685185185185,6.34674074074074,2.4332962962963,5.04440740740741,2.26725925925926,4.98107407407407,6.13748148148148,3.9992962962963,3.11296296296296,5.96507407407407,0.518814814814815,4.37625925925926,7.16781481481481,2.16211111111111,3.37511111111111,5.01996296296296,2.86759259259259,3.10888888888889,8.18137037037037,3.52474074074074,2.06422222222222,3.10018518518519,1.45907407407407,4.50455555555556,3.06444444444444,2.73633333333333,1.58844444444444,2.10744444444444,3.05655555555556,2.8312962962963,2.26322222222222,0.87037037037037,7.63755555555555,11.0794444444444,5.64522222222222,3.03144444444444,4.15277777777778,2.38488888888889,6.45207407407408,7.03055555555556,2.86274074074074,3.78344444444445,6.11807407407408,1.92118518518518,4.79277777777778,4.41855555555555,0.802222222222222,4.65937037037037,6.699,4.27059259259259
370,3.231,6.46507407407407,2.89185185185185,4.12,5.13237037037037,3.37666666666667,6.59692592592593,6.79255555555555,4.14059259259259,2.51774074074074,2.87903703703704,1.961,4.6642962962963,4.19196296296296,1.81837037037037,3.989,5.56640740740741,3.20085185185185,3.44722222222222,4.76525925925926,5.06044444444444,5.5172962962963,3.60681481481482,4.5227037037037,8.17311111111111,5.68451851851852,3.78496296296296,3.946,0.942074074074074,5.98533333333333,11.4708148148148,4.28288888888889,3.91537037037037,5.21025925925926,3.67433333333333,3.77566666666667,4.77251851851852,3.18896296296296,3.5492962962963,4.34837037037037,0.830222222222222,5.96603703703704,4.79974074074074,4.77381481481481,9.83766666666667,5.03511111111111,3.98562962962963,5.00085185185185,3.40555555555556,3.09318518518519,4.40885185185185,2.31037037037037,3.56792592592593,6.77055555555555,4.96207407407407,5.76037037037037,4.65111111111111,2.6847037037037,3.88985185185185,6.62988888888889,5.07774074074074,3.42651851851852,5.10274074074074,0.751407407407408,3.09785185185185,2.82325925925926,1.6127037037037,3.55288888888889,5.05307407407407,2.76262962962963,3.798,6.49259259259259,1.804,3.75,5.83862962962963,1.93348148148148,2.34677777777778,3.85748148148148,1.84211111111111,3.51037037037037,5.26537037037037,0.454925925925926,3.55055555555556,1.69040740740741,1.77007407407407,1.51251851851852,6.559,6.25333333333333,2.19296296296296,5.0767037037037,2.19403703703704,5.0512962962963,5.962,4.10714814814815,3.15059259259259,6.14707407407408,0.554074074074074,4.29618518518518,7.22918518518519,2.33103703703704,3.43674074074074,5.10548148148148,2.87196296296296,2.85792592592593,7.87951851851852,3.26211111111111,2.06,3.0157037037037,1.30840740740741,4.49433333333333,2.91351851851852,2.71511111111111,1.81818518518519,2.18303703703704,3.10540740740741,2.92344444444444,2.54107407407407,1.0227037037037,7.66796296296296,11.3488148148148,5.47474074074074,3.01881481481481,4.24185185185185,2.42755555555556,6.24259259259259,7.05762962962963,2.85307407407407,3.77059259259259,6.5452962962963,2.02288888888889,4.68340740740741,4.25177777777778,0.646703703703704,4.43496296296296,6.79544444444444,4.09225925925926
375,3.24778571428571,6.62721428571429,2.95060714285714,4.14567857142857,5.49707142857143,3.28085714285714,6.71378571428571,6.68571428571429,4.52296428571429,2.41171428571429,3.11007142857143,2.01357142857143,4.68275,4.40603571428572,1.87828571428571,4.22496428571429,5.76321428571429,3.21121428571429,3.47775,4.90375,4.99328571428571,5.65071428571429,3.74317857142857,4.49789285714286,8.03028571428571,5.65185714285714,3.69432142857143,3.85528571428571,0.958357142857143,6.21321428571428,11.5278928571429,4.36075,3.93010714285714,5.38478571428571,3.65446428571429,3.66353571428571,4.80221428571429,3.29485714285714,3.51914285714286,4.42492857142857,0.961071428571429,5.98307142857143,4.96371428571428,4.63575,9.96310714285714,4.92625,3.99735714285714,5.12396428571429,3.31525,2.97217857142857,4.30653571428572,2.11367857142857,3.443,6.65192857142857,4.78028571428572,5.70242857142857,4.39514285714286,2.70146428571429,3.90382142857143,6.72446428571429,5.05796428571428,3.54714285714286,4.87903571428571,0.557285714285714,2.94367857142857,2.96614285714286,1.60967857142857,3.42007142857143,4.87732142857143,2.62196428571429,3.79025,6.55085714285714,1.82121428571429,3.98682142857143,5.82457142857143,2.05042857142857,2.35260714285714,4.11857142857143,1.91171428571429,3.73957142857143,5.35757142857143,0.500714285714286,3.74725,1.85832142857143,1.79307142857143,1.60864285714286,6.26564285714286,6.22682142857143,2.23989285714286,5.15135714285714,2.05246428571429,5.16739285714286,5.98378571428571,3.97696428571429,3.24071428571429,6.47085714285714,0.356642857142857,4.31882142857143,7.54478571428571,2.54917857142857,3.59482142857143,5.38410714285714,2.97335714285714,2.82085714285714,7.92785714285714,3.24071428571429,1.93935714285714,3.07646428571429,1.33442857142857,4.55639285714286,2.89475,2.47992857142857,2.30071428571429,2.45064285714286,3.23832142857143,3.25914285714286,2.93514285714286,1.28289285714286,8.11610714285714,11.7130357142857,5.52203571428571,2.92835714285714,4.41189285714286,2.50435714285714,6.07017857142857,6.96067857142857,2.57614285714286,3.55960714285714,6.87378571428571,2.03907142857143,4.79753571428571,4.13264285714286,0.568357142857143,4.33314285714286,6.83846428571429,3.98285714285714
380,3.21360714285714,6.66535714285714,3.03742857142857,4.20032142857143,6.05678571428571,3.41692857142857,6.97110714285714,6.92964285714286,5.07360714285714,2.46139285714286,3.43032142857143,2.01803571428571,4.74703571428571,4.49339285714286,1.95664285714286,4.3335,5.55260714285714,3.22339285714286,3.46778571428571,5.09203571428571,5.22492857142857,5.60721428571428,3.98921428571429,4.46453571428571,7.95725,5.57575,3.55153571428571,3.80839285714286,1.01667857142857,6.28632142857143,11.6884642857143,4.41814285714286,4.03839285714286,5.30639285714286,3.73303571428572,3.61967857142857,4.88414285714286,3.19728571428571,3.59057142857143,4.47978571428572,0.954392857142857,6.08364285714286,5.04460714285714,4.69228571428571,10.0315714285714,5.15828571428571,4.073,5.25028571428572,3.35532142857143,3.03310714285714,4.36807142857143,2.18492857142857,3.5065,6.87092857142857,4.74346428571429,5.74075,4.41710714285714,2.76517857142857,4.02146428571429,6.9115,5.25332142857143,3.79825,4.88182142857143,0.689607142857143,2.96532142857143,3.08614285714286,1.43617857142857,3.35914285714286,4.99532142857143,2.68689285714286,3.90353571428571,6.73285714285714,1.95428571428571,4.35446428571429,6.08632142857143,2.07807142857143,2.48367857142857,4.43164285714286,2.01728571428571,3.92478571428571,5.50385714285714,0.466178571428571,3.87378571428572,2.09453571428571,1.985,1.5205,6.22932142857143,6.22642857142857,2.32532142857143,5.44432142857143,1.99996428571428,5.65375,6.36610714285715,3.99071428571429,3.36403571428571,7.255,0.367857142857143,4.17539285714286,7.62546428571429,2.38239285714286,3.63314285714286,5.62396428571429,2.89182142857143,2.88375,8.05096428571429,3.09146428571429,1.70446428571429,3.16121428571429,1.17317857142857,4.33439285714286,2.86710714285714,2.40760714285714,2.77446428571429,2.71807142857143,3.46114285714286,3.64096428571429,3.45596428571429,1.53564285714286,8.63585714285714,12.4108928571429,5.65207142857143,2.77375,4.59532142857143,2.47389285714286,6.25014285714286,6.95721428571429,2.31760714285714,3.38589285714286,7.34989285714286,1.84442857142857,4.80610714285714,4.21967857142857,0.744964285714286,4.37042857142857,7.13117857142857,4.19685714285714
385,3.29559259259259,6.71311111111111,3.09114814814815,4.28633333333333,6.60725925925926,3.45818518518519,7.41681481481481,7.09211111111111,5.80992592592593,2.51344444444444,3.64655555555555,1.96622222222222,4.95451851851852,4.47533333333333,2.02466666666667,4.182,5.71437037037037,3.19940740740741,3.62048148148148,5.27177777777778,5.5137037037037,5.59714814814815,4.11988888888889,4.67825925925926,7.98755555555556,5.54259259259259,3.7027037037037,3.88596296296296,0.967518518518519,6.34740740740741,11.846037037037,4.61759259259259,4.17437037037037,5.40992592592593,3.68677777777778,3.77688888888889,4.91225925925926,3.26781481481481,3.6667037037037,4.70207407407407,0.916444444444444,6.03833333333333,5.26848148148148,4.89681481481482,10.1948518518519,5.30044444444444,4.31148148148148,5.52318518518519,3.444,3.11462962962963,4.34174074074074,2.22,3.5682962962963,7.21966666666667,4.72240740740741,5.70237037037037,4.54574074074074,2.75240740740741,4.17377777777778,7.11192592592593,5.17840740740741,3.80433333333333,5.041,0.808296296296296,3.19325925925926,3.393,1.56333333333333,3.47644444444444,5.02311111111111,2.63618518518518,3.985,6.83985185185185,1.91659259259259,4.51581481481482,6.31944444444445,2.16118518518519,2.69759259259259,4.62640740740741,2.00525925925926,4.23607407407407,5.68837037037037,0.567518518518519,3.98848148148148,2.43159259259259,2.29111111111111,1.46103703703704,6.32562962962963,6.14896296296296,2.35377777777778,5.68274074074074,1.93622222222222,6.17259259259259,6.803,4.23485185185185,3.70866666666667,8.09662962962963,0.612518518518519,4.19696296296296,7.82103703703704,2.39718518518519,3.56692592592593,5.92596296296297,2.93096296296296,2.97003703703704,8.22662962962963,3.12707407407407,1.749,3.34985185185185,1.21574074074074,4.2162962962963,2.85107407407407,2.64207407407407,3.18792592592593,2.96518518518519,3.76555555555556,3.92240740740741,4.05311111111111,1.85711111111111,9.08411111111111,13.4161111111111,5.64985185185185,2.76677777777778,4.86118518518519,2.50551851851852,6.42440740740741,7.15588888888889,2.23655555555556,3.43640740740741,8.22096296296296,1.76622222222222,4.76318518518519,4.32203703703704,0.776481481481481,4.4917037037037,7.54818518518518,4.31303703703704
390,3.34133333333333,6.66088888888889,3.01518518518519,4.40825925925926,7.30277777777778,3.36077777777778,7.91244444444445,7.32737037037037,6.64748148148148,2.51674074074074,3.93318518518519,2.06751851851852,5.16174074074074,4.637,2.05255555555556,4.22911111111111,6.09122222222222,3.02292592592593,3.81688888888889,5.56574074074074,5.77311111111111,5.74337037037037,4.39759259259259,4.92462962962963,8.03062962962963,5.54722222222222,3.9887037037037,4.10955555555556,0.932222222222222,6.44837037037037,11.9801481481481,4.82985185185185,4.17833333333333,5.69159259259259,3.67462962962963,3.99888888888889,5.0984074074074,3.3932962962963,3.89403703703704,5.1167037037037,0.984185185185185,6.08774074074074,5.61540740740741,5.08966666666667,10.299962962963,5.27540740740741,4.44151851851852,5.97859259259259,3.47296296296296,3.07348148148148,4.25840740740741,2.18937037037037,3.51081481481482,7.45744444444444,4.75762962962963,5.72492592592593,4.62077777777778,2.71977777777778,4.40125925925926,7.43248148148148,5.04707407407407,3.97522222222222,5.10318518518519,0.742222222222222,3.28292592592593,3.67544444444444,1.62722222222222,3.61637037037037,5.11488888888889,2.725,4.16122222222222,7.14574074074074,1.93196296296296,4.6627037037037,6.24981481481481,2.19707407407407,2.86585185185185,4.81,2.12674074074074,4.44003703703704,5.82314814814815,0.719888888888889,4.15207407407407,2.81762962962963,2.42711111111111,1.47607407407407,6.357,6.23440740740741,2.43225925925926,5.99125925925926,1.86092592592593,6.53492592592593,7.01818518518518,4.35214814814815,4.0292962962963,8.93874074074074,0.75462962962963,4.46355555555556,8.331,2.71562962962963,3.704,6.41192592592593,3.16659259259259,3.02833333333333,8.46288888888889,3.37340740740741,1.85981481481481,3.628,1.35007407407407,4.34207407407408,2.88655555555555,2.80862962962963,3.72614814814815,3.37744444444444,3.989,4.31922222222222,4.62496296296296,2.0972962962963,9.63722222222222,14.5971111111111,5.72251851851852,2.91592592592593,5.33555555555555,2.5232962962963,6.70051851851852,7.50803703703704,2.19137037037037,3.58822222222222,9.37303703703703,1.96981481481482,5.00351851851852,4.37137037037037,0.892851851851852,4.80325925925926,8.02311111111111,4.30688888888889
395,3.34707142857143,6.67196428571429,2.99864285714286,4.50132142857143,8.06692857142857,3.32792857142857,8.22357142857143,7.67575,7.52403571428571,2.65864285714286,4.33025,2.22292857142857,5.25014285714286,4.83660714285714,2.16060714285714,4.41882142857143,6.19957142857143,3.02339285714286,3.93203571428571,5.75003571428571,6.05992857142857,5.91696428571429,4.70589285714286,5.20735714285714,8.17885714285714,5.48328571428571,4.18596428571429,4.27260714285714,0.954892857142857,6.59267857142857,12.1957857142857,4.93846428571429,4.13107142857143,5.85046428571429,3.75210714285714,3.97046428571429,5.17842857142857,3.33039285714286,4.02832142857143,5.27,0.965892857142857,6.10939285714286,5.84953571428571,5.25903571428571,10.4092142857143,5.27014285714286,4.41092857142857,6.25478571428572,3.47278571428571,2.91767857142857,4.17214285714286,2.14703571428571,3.55382142857143,7.79557142857143,4.73121428571429,5.71942857142857,4.61460714285714,2.63735714285714,4.73642857142857,7.73960714285714,5.03753571428571,4.13935714285714,5.044,0.901464285714286,3.31657142857143,4.05039285714286,1.64739285714286,3.613,5.39017857142857,2.89521428571429,4.39810714285714,7.50221428571429,1.99728571428571,4.94657142857143,6.30457142857143,2.19739285714286,3.04175,5.21117857142857,2.33314285714286,4.69639285714286,5.89785714285714,0.901821428571428,4.37482142857143,3.07228571428571,2.54528571428571,1.38810714285714,6.40192857142857,6.23260714285714,2.39914285714286,6.34660714285714,1.78739285714286,6.9795,7.21492857142857,4.47921428571428,4.33157142857143,9.78157142857143,0.838857142857143,4.546,8.75214285714286,2.86178571428571,3.81746428571429,6.77896428571429,3.19096428571428,3.024,8.61010714285714,3.47128571428571,1.91189285714286,3.86303571428571,1.24382142857143,4.43360714285714,2.96203571428571,2.92946428571429,4.23171428571429,3.79685714285714,4.08403571428571,4.80292857142857,5.22425,2.08335714285714,10.0580714285714,15.6924285714286,5.88425,3.00746428571429,5.66639285714286,2.66217857142857,6.96496428571429,7.84542857142857,2.22575,3.76521428571428,10.61675,2.062,5.20885714285714,4.45514285714286,1.07417857142857,5.09542857142857,8.41571428571428,4.27471428571429
400,3.52921428571429,6.83392857142857,3.13285714285714,4.77839285714286,8.96614285714286,3.41546428571429,8.60917857142857,7.89092857142857,8.70807142857143,2.77521428571429,4.73189285714286,2.33860714285714,5.46292857142857,4.97789285714286,2.26635714285714,4.68875,6.51346428571429,3.19742857142857,4.06428571428571,6.09071428571429,6.321,6.0765,5.04657142857143,5.446,8.23057142857143,5.46328571428571,4.35835714285714,4.37510714285714,0.921321428571429,6.90042857142857,12.4359285714286,5.09928571428571,4.24467857142857,6.13875,3.84864285714286,4.01032142857143,5.211,3.31678571428571,4.14203571428571,5.44307142857143,0.880928571428571,6.16575,6.23789285714286,5.40310714285714,10.4730714285714,5.25539285714286,4.42775,6.42717857142857,3.47721428571429,2.89432142857143,4.13942857142857,2.07896428571429,3.62171428571429,8.17732142857143,4.75325,5.652,4.52660714285714,2.50060714285714,5.17275,8.22496428571429,4.85707142857143,4.22635714285714,5.07867857142857,1.03921428571429,3.39921428571429,4.80692857142857,1.76575,3.53121428571429,5.57603571428571,2.88032142857143,4.63421428571429,7.6495,1.94003571428571,5.33678571428571,6.60075,2.35946428571429,3.28689285714286,5.80232142857143,2.45857142857143,4.99142857142857,6.06617857142857,1.09417857142857,4.58010714285714,3.35953571428571,2.61039285714286,1.40167857142857,6.48425,6.35810714285714,2.48442857142857,6.81614285714286,1.78153571428571,7.49660714285714,7.52339285714286,4.59503571428571,4.75728571428571,10.7280714285714,0.844357142857143,4.81307142857143,9.466,3.11285714285714,3.99035714285714,7.35364285714286,3.43689285714286,3.06057142857143,8.79582142857143,3.53360714285714,1.98042857142857,4.26578571428571,1.16242857142857,4.44253571428571,3.02446428571429,3.18539285714286,4.79371428571429,4.29975,4.24514285714286,5.41457142857143,5.90617857142857,2.21917857142857,10.4461428571429,16.8443571428571,6.03128571428571,3.07892857142857,6.02796428571428,2.89753571428571,7.28921428571429,8.26139285714286,2.35982142857143,4.134,12.1385,2.17710714285714,5.3085,4.451,1.07603571428571,5.28792857142857,8.78882142857143,4.21139285714286
405,3.77367857142857,7.01771428571428,3.34607142857143,5.22489285714286,9.89121428571429,3.52485714285714,9.13689285714286,8.30682142857143,10.1462857142857,2.94803571428571,5.18535714285714,2.3715,5.75067857142857,5.16657142857143,2.30003571428571,5.01628571428571,6.88432142857143,3.23560714285714,4.17882142857143,6.55614285714286,6.61960714285714,6.07439285714286,5.50653571428571,5.63828571428571,8.32189285714286,5.51760714285714,4.733,4.75921428571429,0.9105,7.2005,12.7383214285714,5.35046428571429,4.37678571428571,6.5255,3.97903571428571,4.17903571428571,5.41767857142857,3.42132142857143,4.48092857142857,5.83607142857143,0.863821428571429,6.32989285714286,6.78746428571429,5.76046428571428,10.7198571428571,5.36996428571429,4.62728571428571,6.95296428571428,3.58125,2.88646428571429,4.21353571428571,2.09239285714286,3.6955,8.67689285714286,4.85725,5.70842857142857,4.68567857142857,2.66917857142857,5.631,8.76703571428571,4.78621428571429,4.47667857142857,5.18789285714286,1.0515,3.60928571428571,5.57725,1.803,3.63671428571429,5.77592857142857,2.90367857142857,5.08196428571429,8.06421428571429,1.98371428571429,5.74678571428571,6.84071428571429,2.44892857142857,3.71832142857143,6.37442857142857,2.55192857142857,5.16314285714286,6.17742857142857,1.15635714285714,4.62796428571429,3.68603571428571,2.60317857142857,1.50178571428571,6.54885714285714,6.61857142857143,2.78185714285714,7.42867857142857,1.86575,7.95557142857143,7.83428571428571,4.77703571428571,5.29878571428571,11.7848571428571,0.866607142857143,5.11725,10.444,3.42021428571429,4.2325,8.09796428571428,3.78082142857143,3.1765,9.07685714285714,3.68560714285714,2.17953571428571,4.84603571428571,1.28517857142857,4.51867857142857,3.14275,3.40067857142857,5.3695,4.82942857142857,4.30742857142857,6.05596428571428,6.67996428571429,2.41546428571429,10.989,18.0547857142857,6.43078571428571,3.25496428571429,6.61860714285714,3.26471428571429,7.77528571428571,8.9335,2.50010714285714,4.61075,14.0566071428571,2.52292857142857,5.53207142857143,4.58246428571429,1.04528571428571,5.59921428571428,9.33557142857143,4.28853571428571
