"wavelength","m101.courtbotflank","m101.courtgular","m101.courtmidflank","m101.courttailbase","m101b.courtbotflank","m101b.courtgular","m101b.courtmidflank","m101b.courttailbase","m101b.courttopflank","m101c.courtbotflank","m101c.courtgular","m101c.courtmidflank","m101c.courttailbase","m101c.courttopflank","m104.courtbotflank","m104.courtgular","m104.courtmidflank","m104.courttailbase","m104.courttopflank","m21.courtbotflank","m21.courtgular","m21.courtmidflank","m21.courttailbase","m21.courttopflank","m2bh.courtbotflank","m2bh.courtgular","m2bh.courtmidflank","m2bh.courttailbase","m2d.courtbotflank","m2d.courtgular","m2d.courtmidflank","m2d.courttailbase","m2d.courttopflank","m40.courtbotflank","m40.courtgular","m40.courtmidflank","m40.courttailbase","m40.courttopflank","m40c.courtbotflank","m40c.courtgular","m40c.courtmidflank","m40c.courttailbase","m40c.courttopflank","m40d.courtbotflank","m40d.courtgular","m40d.courtmidflank","m40d.courttailbase","m40d.courttopflank","m44b.courtbotflank","m44b.courtgular","m44b.courtmidflank","m44b.courttailbase","m44b.courttopflank","m67d.courtbotflank","m67d.courtgular","m67d.courtmidflank","m67d.courttailbase","m67d.courttopflank","m69.courtbotflank","m69.courtgular","m69.courtmidflank","m69.courttailbase","m69.courttopflank","m73d.courtbotflank","m73d.courtgular","m73d.courtmidflank","m73d.courttailbase","m73d.courttopflank","m78.courtbotflank","m78.courtgular","m78.courtmidflank","m78.courttailbase","m78.courttopflank","m78b.courtbotflank","m78b.courtgular","m78b.courtmidflank","m78b.courttailbase","m78b.courttopflank","m79c.courtbotflank","m79c.courtgular","m79c.courtmidflank","m79c.courttailbase","m79c.courttopflank","m80b.courtbotflank","m80b.courtgular","m80b.courtmidflank","m80b.courttailbase","m80b.courttopflank","m82d.courtbotflank","m82d.courtgular","m82d.courtmidflank","m82d.courttailbase","m82d.courttopflank","m89.courtbotflank","m89.courtgular","m89.courtmidflank","m89.courttailbase","m9.courtbotflank","m9.courtgular","m9.courtmidflank","m9.courttailbase","m9.courttopflank","m90.courtbotflank","m90.courtgular","m90.courtmidflank","m90.courttailbase","m90.courttopflank","m90processed.courtbotflank","m90processed.courtgular","m90processed.courtmidflank","m90processed.courttailbase","m90processed.courttopflank","m95d.courtbotflank","m95d.courtgular","m95d.courtmidflank","m95d.courttailbase","m95d.courttopflank","m95d.courtgular2","m99.courtbotflank","m99.courtgular","m99.courtmidflank","m99.courttailbase","m99.courttopflank","ms5.courtbotflank","ms5.courtgular","ms5.courtmidflank","ms5.courttailbase","ms5.courttopflank"
350,6.7477037037037,14.9362222222222,6.1482962962963,5.70477777777778,6.14085185185185,19.6701851851852,5.50259259259259,5.75059259259259,3.76437037037037,6.43018518518519,1.29388888888889,5.7887037037037,3.32785185185185,4.01759259259259,9.72814814814815,4.5792962962963,6.676,23.2088518518519,6.66611111111111,6.877,6.35037037037037,5.42262962962963,3.12459259259259,3.95877777777778,4.72588888888889,3.44277777777778,5.49122222222222,3.55766666666667,9.4015925925926,14.8354444444444,6.15751851851852,10.0738888888889,3.81137037037037,6.51774074074074,8.17862962962963,5.81562962962963,6.27537037037037,5.7232962962963,9.5255925925926,8.77192592592592,3.861,6.11903703703704,4.48374074074074,4.51748148148148,8.66555555555555,8.29114814814815,4.97133333333333,6.32255555555555,13.298,13.0602592592593,6.11340740740741,6.50262962962963,5.23951851851852,5.03322222222222,14.2902962962963,4.13037037037037,12.790962962963,1.68592592592593,8.26833333333333,7.51755555555556,3.983,10.2192592592593,3.9932962962963,4.97648148148148,4.85148148148148,4.28244444444444,5.68692592592592,1.76681481481481,15.3656666666667,15.4812222222222,6.25925925925926,5.58218518518519,4.20437037037037,10.9491481481481,8.40318518518519,4.53392592592593,10.2911851851852,4.99407407407407,5.20996296296296,7.54474074074074,8.12866666666667,8.22185185185185,3.62885185185185,7.90211111111111,6.12859259259259,5.73122222222222,6.55844444444444,4.25866666666667,8.49337037037037,11.4078888888889,5.66148148148148,10.2299259259259,5.59251851851852,14.3046296296296,7.2737037037037,4.4407037037037,9.24103703703704,6.13911111111111,6.0007037037037,4.16344444444444,5.99392592592593,5.24785185185185,24.095962962963,9.92318518518518,6.93937037037037,13.1583333333333,5.04144444444445,24.095962962963,9.92318518518518,6.93937037037037,13.1583333333333,5.04144444444445,6.9002962962963,14.1997037037037,5.41266666666667,3.88559259259259,4.24685185185185,10.9354074074074,9.67862962962963,8.03362962962963,6.7227037037037,5.65485185185185,4.72722222222222,6.19355555555555,7.14148148148148,3.45096296296296,5.96740740740741,2.35988888888889
355,6.58207407407408,14.5303333333333,5.91625925925926,5.63996296296296,6.02,20.1833333333333,5.53662962962963,5.98181481481482,3.97044444444444,5.83788888888889,1.66122222222222,5.43240740740741,3.20040740740741,3.33877777777778,10.1879259259259,4.61507407407407,6.3497037037037,23.6640740740741,6.37651851851852,6.87803703703704,6.21981481481481,5.26740740740741,2.91025925925926,3.90022222222222,4.59848148148148,3.08118518518519,4.7952962962963,3.45474074074074,9.40222222222222,15.0202592592593,6.35674074074074,10.1158888888889,3.58214814814815,6.35518518518519,7.91785185185185,5.56955555555555,6.30603703703704,5.41207407407407,9.83022222222222,9.08681481481481,3.73055555555556,6.16477777777778,4.2982962962963,4.44581481481482,8.56003703703704,8.2875925925926,5.38285185185185,6.18933333333333,13.3818148148148,12.9404814814815,5.79311111111111,6.52107407407407,4.90203703703704,5.055,14.4145555555556,4.18392592592593,12.6883703703704,1.68244444444444,8.10625925925926,7.43459259259259,3.87907407407407,10.2668518518519,4.11633333333333,5.05318518518519,4.92255555555556,4.51081481481481,5.95025925925926,1.9532962962963,14.9666666666667,15.1624074074074,5.86,5.18825925925926,4.02114814814815,11.2197777777778,8.20188888888889,4.40422222222222,10.3867407407407,4.65159259259259,4.98448148148148,7.56048148148148,8.27437037037037,8.26303703703704,3.42714814814815,8.20725925925926,6.2682962962963,5.81822222222222,6.86285185185185,4.3877037037037,8.63466666666666,11.4158148148148,5.74759259259259,10.9748518518519,5.92007407407407,14.6956666666667,6.95174074074074,4.3887037037037,9.7575925925926,5.97525925925926,5.81488888888889,3.79859259259259,5.94822222222222,4.84355555555556,25.0536296296296,10.1138518518519,6.76822222222222,13.0088148148148,4.91174074074074,25.0536296296296,10.1138518518519,6.76822222222222,13.0088148148148,4.91174074074074,6.74514814814815,14.1151851851852,5.17133333333333,3.88488888888889,4.31311111111111,10.8736666666667,9.67081481481481,7.80555555555555,6.30303703703704,5.7732962962963,4.5202962962963,5.83592592592593,6.59274074074074,3.23196296296296,5.71377777777778,2.05225925925926
360,6.49592857142857,14.5503928571429,5.92692857142857,5.97285714285714,5.97810714285714,20.7109285714286,5.58585714285714,6.09896428571429,3.94839285714286,5.81182142857143,2.67171428571429,5.26592857142857,3.59975,3.13264285714286,10.2240714285714,4.57664285714286,6.49021428571429,23.6743571428571,6.21528571428571,6.83039285714286,6.21303571428571,4.79517857142857,3.13028571428571,3.81110714285714,4.90839285714286,3.0375,4.64267857142857,3.55878571428571,8.9015,15.0263928571429,5.77689285714286,10.0435,3.49482142857143,6.11739285714286,7.82775,5.27114285714286,6.37439285714286,5.15021428571429,10.2808571428571,9.1899642857143,3.51160714285714,6.51042857142857,4.18953571428571,4.13282142857143,8.55614285714286,8.32128571428571,5.48810714285714,5.81907142857143,13.0479642857143,12.7085,5.40210714285714,6.45582142857143,4.53017857142857,5.16503571428571,14.1784642857143,4.06342857142857,12.3635714285714,1.46442857142857,7.88671428571428,7.19121428571428,3.89060714285714,10.2466071428571,4.1285,5.16167857142857,4.62085714285714,4.34007142857143,6.00817857142857,1.84321428571429,14.6160714285714,14.7578571428571,5.31492857142857,5.02228571428571,3.75621428571429,11.45475,8.33453571428571,4.13467857142857,10.4068571428571,4.62167857142857,4.88742857142857,7.49471428571429,8.31214285714286,8.14607142857143,3.1255,8.31660714285714,6.13153571428571,5.72142857142857,7.01414285714286,4.39882142857143,8.45235714285714,11.4960714285714,5.42817857142857,11.0665357142857,5.61517857142857,15.1321071428571,6.74503571428572,4.24560714285714,9.77521428571429,5.68746428571429,5.82814285714286,3.36632142857143,5.63660714285714,4.61910714285714,25.4949642857143,9.81642857142857,6.62564285714286,12.8470357142857,4.64632142857143,25.4949642857143,9.81642857142857,6.62564285714286,12.8470357142857,4.64632142857143,6.68525,14.1512857142857,4.98371428571429,3.80407142857143,4.33139285714286,10.8691428571429,9.5565,7.67460714285714,6.00564285714286,5.51239285714286,4.46346428571429,6.03339285714286,6.40882142857143,3.09928571428571,5.839,1.90917857142857
365,6.37781481481482,14.7305555555556,5.88881481481482,6.08203703703704,5.90633333333333,21.2922222222222,5.48640740740741,6.15703703703704,3.85951851851852,5.85351851851852,3.07962962962963,5.18677777777778,4.07488888888889,2.98081481481481,10.1044814814815,4.44937037037037,6.4792962962963,23.4264814814815,6.08825925925926,6.97740740740741,6.08548148148148,4.7892962962963,3.3917037037037,3.81877777777778,5.081,3.04385185185185,4.74192592592593,3.60437037037037,9.09362962962963,15.6561851851852,5.94344444444445,10.521962962963,3.71392592592593,6.25918518518518,7.84092592592593,5.38674074074074,6.57133333333333,5.12318518518519,10.6093333333333,9.23411111111111,3.41555555555556,6.77007407407407,4.039,4.17796296296296,8.70318518518519,8.54033333333333,5.44611111111111,5.8142962962963,13.0104444444444,12.656962962963,5.47248148148148,6.51155555555555,4.50348148148148,5.39818518518519,14.7072592592593,3.96374074074074,12.6837407407407,1.48403703703704,8.04077777777778,7.32,3.89533333333333,10.3607777777778,4.14340740740741,5.08974074074074,4.46614814814815,4.14877777777778,6.09814814814815,1.89481481481482,14.8005555555556,15.2766666666667,5.26085185185185,5.30344444444444,3.65848148148148,11.8395555555556,8.13388888888889,3.86166666666667,10.3561851851852,4.47433333333333,4.71244444444444,7.241,8.0535925925926,7.9402962962963,2.76433333333333,8.39796296296296,6.04507407407407,5.77311111111111,7.251,4.33403703703704,8.74492592592592,11.7514444444444,5.5,11.2959259259259,5.66725925925926,15.670962962963,6.54511111111111,4.07925925925926,9.82692592592593,5.60503703703704,6.08185185185185,3.23803703703704,5.60725925925926,4.60688888888889,25.847,9.62911111111111,6.43296296296296,12.9987777777778,4.38796296296296,25.847,9.62911111111111,6.43296296296296,12.9987777777778,4.38796296296296,7.09537037037037,14.5156296296296,5.13077777777778,3.8917037037037,4.6997037037037,11.2415185185185,9.60181481481481,7.90837037037037,6.0297037037037,5.3017037037037,4.42218518518518,6.26285185185185,6.49614814814815,2.85940740740741,5.99744444444445,1.88374074074074
370,6.57214814814815,15.0271851851852,5.91714814814815,6.03433333333333,5.83233333333333,22.0197407407407,5.4782962962963,6.16681481481481,3.99051851851852,6.01496296296296,3.10507407407407,5.38188888888889,4.46255555555556,2.97007407407407,10.0365925925926,4.15788888888889,6.35144444444445,23.4068888888889,6.02018518518519,7.02562962962963,5.83692592592593,4.86662962962963,3.33748148148148,3.76581481481481,5.24255555555555,3.10159259259259,4.9842962962963,3.84418518518519,9.59462962962963,16.7903333333333,6.11655555555556,10.7416666666667,3.73581481481482,6.41674074074074,7.79048148148148,5.51392592592592,6.74066666666667,4.917,10.9531111111111,9.49055555555556,3.49166666666667,7.12285185185185,3.97492592592593,4.43285185185185,8.50688888888889,8.6677037037037,5.50666666666667,5.86940740740741,13.450037037037,12.6717777777778,5.55644444444444,6.54466666666667,4.65418518518519,5.65218518518518,15.4586666666667,4.07866666666667,12.8345555555556,1.51777777777778,8.1575925925926,7.2227037037037,3.89403703703704,10.4126296296296,3.9232962962963,4.94514814814815,4.33322222222222,4.18822222222222,6.2092962962963,1.78881481481481,14.9903703703704,15.824037037037,5.21785185185185,5.47125925925926,3.7302962962963,12.1198148148148,8.08162962962963,3.80844444444444,10.509037037037,4.27696296296296,4.65748148148148,7.03685185185185,7.95766666666667,7.97644444444444,2.66907407407407,8.52466666666667,6.13614814814815,5.89681481481481,7.28037037037037,4.19985185185185,8.87781481481481,11.9262222222222,5.7122962962963,11.5563703703704,6.08314814814815,16.5103703703704,6.28355555555556,4.06311111111111,10.0877777777778,5.64437037037037,6.24640740740741,3.17777777777778,5.86037037037037,4.6337037037037,26.4125925925926,9.85377777777778,6.41907407407407,13.4397407407407,4.22722222222222,26.4125925925926,9.85377777777778,6.41907407407407,13.4397407407407,4.22722222222222,7.48648148148148,15.0769259259259,5.18288888888889,3.99174074074074,4.80003703703704,11.4932222222222,9.5487037037037,8.20607407407407,5.81944444444444,5.24459259259259,4.26833333333333,6.34492592592593,6.82822222222222,2.89551851851852,6.2867037037037,1.98125925925926
375,6.722,15.4758214285714,6.03553571428572,6.30103571428571,5.90882142857143,22.6478928571429,5.48428571428571,6.27496428571429,4.11682142857143,6.07542857142857,3.43914285714286,5.4425,4.36003571428571,2.93871428571429,10.09375,4.00578571428571,6.42657142857143,23.9185,6.07592857142857,7.06971428571429,5.7365,4.71907142857143,3.43128571428571,3.60121428571429,5.68682142857143,3.26914285714286,5.03528571428572,4.17135714285714,9.85521428571429,18.0043928571429,6.11335714285714,10.7858214285714,3.73107142857143,6.55767857142857,7.76385714285714,5.54875,6.92039285714286,4.87953571428571,11.3165,10.0913928571429,3.58182142857143,7.84125,3.92217857142857,4.31235714285714,8.31882142857143,8.66939285714286,5.44564285714286,5.68007142857143,14.0436785714286,13.0581071428571,5.60053571428571,6.87796428571428,4.85517857142857,5.69089285714286,16.2595714285714,4.03114285714286,12.7531785714286,1.396,8.35075,7.02817857142857,3.93096428571429,10.6786785714286,3.78807142857143,4.67178571428571,4.18578571428571,3.85117857142857,6.15589285714286,1.49839285714286,14.9676785714286,16.0114642857143,5.05257142857143,5.33739285714286,3.73946428571429,12.4943928571429,8.43671428571429,3.90478571428571,11.0385357142857,4.26967857142857,4.98521428571429,7.04203571428571,8.09928571428571,8.13725,2.83835714285714,8.82125,5.96792857142857,5.89142857142857,7.37471428571429,4.1675,8.89303571428571,12.2290714285714,5.86321428571429,11.98525,6.17310714285714,17.6747142857143,6.30342857142857,4.29057142857143,10.4672857142857,5.89425,6.42946428571429,3.16242857142857,6.04978571428572,4.73010714285714,27.0523214285714,10.1881071428571,6.45707142857143,14.0621071428571,4.15225,27.0523214285714,10.1881071428571,6.45707142857143,14.0621071428571,4.15225,7.58557142857143,15.6986071428571,5.139,3.98878571428572,4.48367857142857,11.53925,9.52564285714286,8.73785714285714,5.72671428571429,5.34935714285714,4.20771428571429,6.40564285714286,6.97682142857143,2.84892857142857,6.34996428571429,2.08660714285714
380,6.78842857142857,16.2753928571429,6.19717857142857,6.82003571428571,6.01378571428571,23.3688928571429,5.39253571428571,6.36707142857143,4.01328571428571,6.02628571428572,3.97671428571429,5.46778571428571,4.45628571428572,2.68560714285714,10.2452857142857,3.94878571428572,6.40289285714286,24.71375,6.32392857142857,7.24471428571429,5.74267857142857,4.60589285714286,3.65864285714286,3.45892857142857,6.16196428571429,3.36071428571429,4.96453571428571,4.289,10.0027857142857,19.6607142857143,6.0825,10.6873571428571,3.5505,6.73153571428571,7.91571428571429,5.66735714285714,7.18471428571429,4.97057142857143,11.9681785714286,10.6764642857143,3.64142857142857,8.66725,3.89757142857143,4.29628571428571,8.41657142857143,8.71,5.50960714285714,5.71539285714286,14.6610714285714,13.8433214285714,5.65432142857143,7.03160714285714,4.95985714285714,5.80696428571429,17.9638214285714,4.07660714285714,13.02725,1.47703571428571,8.78242857142857,7.02814285714286,3.87814285714286,11.5145714285714,4.01260714285714,4.78728571428571,4.16028571428572,3.70742857142857,6.22385714285714,1.50560714285714,15.3943928571429,16.85225,5.18621428571429,5.308,3.54060714285714,13.0776428571429,9.02792857142857,3.89325,11.5966785714286,4.40085714285714,5.22275,7.15246428571429,8.15964285714286,8.4215,2.779,9.46553571428571,5.75825,5.96303571428572,7.87267857142857,4.26089285714286,8.83503571428571,12.3888214285714,5.76578571428572,12.5157857142857,6.10475,19.3173928571429,6.37746428571429,4.56464285714286,11.1410357142857,6.1105,6.74142857142857,3.19,6.03632142857143,4.63382142857143,27.8383571428571,10.7485,6.53607142857143,14.9941785714286,4.24289285714286,27.8383571428571,10.7485,6.53607142857143,14.9941785714286,4.24289285714286,7.90125,16.7865,5.46135714285714,4.05317857142857,4.45121428571429,12.1206071428571,9.75510714285714,9.49839285714286,5.93360714285714,5.50821428571429,4.177,6.57996428571429,6.98903571428572,2.64635714285714,6.37642857142857,1.85078571428571
385,6.96151851851852,17.2774444444444,6.36433333333333,7.14592592592593,6.26096296296296,24.5844444444444,5.68737037037037,6.482,4.22944444444444,6.30022222222222,4.63314814814815,5.82577777777778,5.07703703703704,2.71866666666667,10.4362222222222,3.99088888888889,6.45088888888889,25.5625555555556,6.59140740740741,7.68259259259259,5.88333333333333,4.70833333333333,3.92951851851852,3.28377777777778,6.57625925925926,3.46844444444444,4.97037037037037,4.39225925925926,10.8035925925926,22.434962962963,6.42877777777778,11.2075555555556,3.55692592592593,6.94562962962963,8.32266666666666,5.83862962962963,7.73188888888889,5.00662962962963,12.8878518518519,11.3661851851852,3.82674074074074,9.3882962962963,3.96614814814815,4.49462962962963,8.48733333333333,8.91044444444444,5.61351851851852,6.07074074074074,15.699,14.8923703703704,5.90374074074074,7.20685185185185,5.05388888888889,5.99937037037037,20.0695925925926,4.50237037037037,13.3413333333333,1.58903703703704,9.37681481481481,7.03788888888889,3.81033333333333,12.4755185185185,4.09514814814815,4.97662962962963,4.09277777777778,3.68351851851852,6.35355555555556,1.39655555555556,16.1541111111111,18.1028518518518,5.57911111111111,5.47325925925926,3.53496296296296,13.7658888888889,9.6787037037037,3.91337037037037,12.2163703703704,4.58262962962963,5.4667037037037,7.31466666666667,8.29803703703704,8.99874074074074,2.60744444444444,10.3899259259259,5.97759259259259,6.36762962962963,8.52074074074074,4.57055555555556,9.09762962962963,12.9674074074074,5.91340740740741,13.072,6.57762962962963,21.4268518518519,6.37192592592593,4.82174074074074,11.9103703703704,6.29274074074074,7.13377777777778,3.16655555555556,6.08825925925926,4.59703703703704,28.6995925925926,11.3028888888889,6.85177777777778,16.1441851851852,4.33155555555556,28.6995925925926,11.3028888888889,6.85177777777778,16.1441851851852,4.33155555555556,8.51181481481482,18.3991851851852,5.90062962962963,4.19188888888889,4.70625925925926,12.8004074074074,10.1612222222222,10.4788148148148,6.19662962962963,5.62277777777778,4.08392592592593,7.04777777777778,7.43596296296296,2.67962962962963,6.80107407407407,1.89481481481482
390,7.12896296296296,18.2694444444444,6.69414814814815,7.66314814814815,6.57174074074074,26.1457037037037,6.05488888888889,6.83133333333333,4.68381481481481,6.79451851851852,5.49355555555556,6.51277777777778,5.79303703703704,3.02133333333333,10.8838888888889,4.13451851851852,6.85566666666667,26.5643333333333,6.87,8.22207407407407,6.16985185185185,4.88644444444444,4.42203703703704,3.17007407407407,7.28348148148148,3.7142962962963,5.10222222222222,4.75922222222222,11.8691481481481,26.147037037037,7.05877777777778,11.9278518518519,3.91066666666667,7.37025925925926,8.64688888888889,6.01796296296296,8.455,5.05677777777778,13.8171851851852,12.2207777777778,4.10433333333333,10.4384444444444,3.91766666666667,4.58388888888889,8.63837037037037,9.09774074074074,5.7757037037037,6.27281481481481,16.8071851851852,15.7582962962963,6.17988888888889,7.46103703703704,5.1632962962963,6.39418518518518,22.6691851851852,4.91566666666667,13.6663703703704,1.75759259259259,10.147,7.1472962962963,3.99022222222222,13.7711111111111,4.32381481481481,4.99985185185185,4.12622222222222,3.64211111111111,6.56411111111111,1.33566666666667,16.7399259259259,19.2302962962963,5.76311111111111,5.60555555555556,3.67533333333333,14.417962962963,10.2905185185185,4.07148148148148,13.045962962963,4.73685185185185,5.871,7.65725925925926,8.54755555555556,9.7927037037037,2.71296296296296,11.3078888888889,6.23840740740741,6.98525925925926,9.27162962962963,4.98411111111111,9.4782962962963,13.7666296296296,6.23944444444444,13.7081481481481,7.4592962962963,23.9361111111111,6.40859259259259,5.13511111111111,12.7228518518519,6.60514814814815,7.54807407407407,3.08918518518519,6.24044444444444,4.73340740740741,29.6257407407407,11.654037037037,7.22737037037037,17.3625555555556,4.14666666666667,29.6257407407407,11.654037037037,7.22737037037037,17.3625555555556,4.14666666666667,9.18122222222222,20.2718148148148,6.34311111111111,4.4232962962963,4.83777777777778,13.4089259259259,10.4972962962963,11.754037037037,6.35407407407407,5.81555555555556,3.94462962962963,7.61788888888889,7.95062962962963,2.84348148148148,7.46548148148148,2.01762962962963
395,7.47482142857143,19.2249642857143,7.22942857142857,8.28889285714286,6.73317857142857,27.4246785714286,6.30792857142857,7.11864285714286,4.96653571428571,7.13735714285714,6.09682142857143,7.3345,6.305,3.10289285714286,11.07025,4.05289285714286,7.27503571428571,27.2831071428571,7.08278571428572,8.6825,6.46221428571429,5.01239285714286,5.11864285714286,3.28057142857143,8.04742857142857,4.07717857142857,5.34242857142857,5.23192857142857,12.5734642857143,29.8190357142857,7.55760714285714,12.3544285714286,4.09871428571429,7.87160714285714,8.88496428571429,6.36021428571428,9.19417857142857,5.14078571428572,14.5086428571429,12.83075,4.24689285714286,11.7023928571429,3.89942857142857,4.62810714285714,8.65692857142857,9.198,5.98021428571429,6.582,17.6508571428571,16.5363928571429,6.51260714285714,7.76353571428571,5.48014285714286,6.81567857142857,25.4628214285714,5.34132142857143,13.8108214285714,1.95085714285714,10.9865714285714,7.18896428571429,4.18728571428571,15.2648928571429,4.61853571428571,5.14446428571429,4.17864285714286,3.60528571428571,6.8955,1.27571428571429,17.3830357142857,20.3532142857143,5.96767857142857,5.77203571428571,3.72496428571429,15.0264642857143,10.9074642857143,4.24260714285714,13.9156428571429,4.83875,6.28860714285714,7.95639285714286,8.73803571428572,10.7770357142857,2.80682142857143,11.9349285714286,6.35303571428572,7.49560714285714,10.0091785714286,5.32110714285714,9.56185714285714,14.2173214285714,6.33525,14.3420714285714,8.1695,26.3136071428571,6.49425,5.74182142857143,13.5173214285714,6.98971428571428,7.92735714285714,3.19625,6.4765,4.97064285714286,30.3985714285714,12.0385,7.73325,18.8019285714286,4.06510714285714,30.3985714285714,12.0385,7.73325,18.8019285714286,4.06510714285714,9.72857142857143,21.9118214285714,6.76721428571429,4.73085714285714,5.06353571428571,14.1063928571429,10.8022857142857,13.349,6.54996428571429,6.07653571428571,3.91835714285714,8.0472142857143,8.24367857142857,2.92746428571429,8.27367857142857,1.94967857142857
400,7.92639285714286,20.5014642857143,7.8065,8.91782142857143,6.97335714285714,28.6659285714286,6.76467857142857,7.29457142857143,5.28182142857143,7.54860714285714,6.70732142857143,8.39742857142857,7.03214285714286,3.26742857142857,11.0246071428571,3.97628571428571,7.51875,27.8050357142857,7.37114285714286,9.28846428571429,6.80089285714286,5.30082142857143,5.91553571428572,3.3515,8.75535714285714,4.48671428571429,5.66325,5.59325,13.2800714285714,33.7787857142857,8.05103571428572,12.7953214285714,4.24971428571429,8.42710714285714,9.32242857142857,6.91475,10.0031785714286,5.22589285714286,15.1827142857143,13.5371428571429,4.33128571428571,13.0858571428571,3.98053571428571,4.58210714285714,8.64428571428572,9.35235714285714,6.1715,6.85317857142857,18.8102142857143,17.8065714285714,7.07921428571429,8.21810714285714,6.03967857142857,7.01035714285714,28.5238214285714,5.89278571428571,13.8302142857143,2.09896428571429,11.9345,7.1995,4.37353571428571,16.9718571428571,5.03025,5.519,4.323,3.65164285714286,7.299,1.37735714285714,17.9766428571429,21.598,6.53814285714286,5.98575,3.88475,15.7351071428571,11.7449642857143,4.54103571428572,14.8846071428571,5.15992857142857,6.77839285714286,8.23714285714286,9.01714285714286,12.05175,2.84021428571429,12.8578214285714,6.58907142857143,8.15192857142857,10.7985357142857,5.86425,9.63932142857143,14.54,6.53953571428571,14.9929285714286,9.13214285714285,29.0199642857143,6.75235714285714,6.60907142857143,14.4596785714286,7.6295,8.53146428571429,3.56885714285714,6.85907142857143,5.40357142857143,31.2207142857143,12.5445714285714,8.46864285714286,20.5283214285714,4.18867857142857,31.2207142857143,12.5445714285714,8.46864285714286,20.5283214285714,4.18867857142857,10.3396785714286,23.5827857142857,7.11071428571429,4.83628571428571,5.28325,14.6264285714286,11.3316071428571,15.4551071428571,6.99692857142857,6.48817857142857,3.98721428571429,8.65,8.7795,3.161,9.30360714285714,2.02242857142857
405,8.26985714285714,21.78475,8.48514285714286,9.5785,7.34953571428571,30.1377142857143,7.2665,7.56239285714286,5.83321428571429,7.96678571428571,7.32435714285714,9.57867857142857,7.95121428571429,3.51825,11.24825,4.11817857142857,8.03517857142857,28.624,7.96282142857143,10.03125,7.49253571428571,5.78185714285714,6.90114285714286,3.3575,9.51935714285714,4.99757142857143,6.00371428571429,5.88532142857143,13.8998928571429,37.8620714285714,8.58064285714286,13.2528214285714,4.46864285714286,9.016,10.1336428571429,7.55407142857143,10.8964285714286,5.48878571428571,16.0792857142857,14.4391785714286,4.63153571428571,14.3952857142857,4.17910714285714,4.66385714285714,8.72160714285714,9.70989285714286,6.47639285714286,7.18446428571429,19.9197857142857,19.1850714285714,7.66589285714286,8.55321428571429,6.72614285714285,7.27864285714286,31.9566785714286,6.57146428571429,14.0550357142857,2.44121428571429,13.0999642857143,7.48725,4.87660714285714,19.1229285714286,5.77267857142857,5.93321428571429,4.42007142857143,3.72185714285714,7.56296428571429,1.48803571428571,18.6113571428571,22.992,7.12121428571429,6.04010714285714,4.09703571428572,16.578,12.7711071428571,5.03032142857143,16.0265,5.70071428571428,7.4295,8.74646428571429,9.52989285714285,13.5439642857143,2.9275,13.8793928571429,6.91846428571429,9.03621428571429,11.5516428571429,6.60042857142857,9.84039285714286,14.95425,6.6925,15.47625,10.1824642857143,31.7560714285714,6.96439285714286,7.62471428571428,15.5915714285714,8.37714285714286,9.28175,3.92957142857143,7.25167857142857,5.91557142857143,31.8300714285714,12.9797857142857,9.18742857142857,22.2243214285714,4.21475,31.8300714285714,12.9797857142857,9.18742857142857,22.2243214285714,4.21475,11.1196071428571,25.4400714285714,7.58735714285714,4.94432142857143,5.56075,15.3041785714286,11.7977142857143,17.9381428571429,7.49510714285714,6.92375,4.07357142857143,9.3412857142857,9.45907142857143,3.42321428571429,10.4824285714286,2.07742857142857
